"journeyID","touchpoint_type","device"
19554,"Paid","fixed"
19554,"Paid","fixed"
19554,"Paid","fixed"
19554,"Paid","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Paid","fixed"
19554,"Organic","fixed"
19554,"Paid","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Paid","fixed"
19554,"Paid","fixed"
19554,"Paid","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Paid","fixed"
19554,"Paid","fixed"
19554,"Paid","fixed"
19554,"Paid","fixed"
19554,"Paid","fixed"
19554,"Paid","fixed"
19554,"Paid","fixed"
19554,"Paid","fixed"
19554,"Paid","fixed"
19554,"Paid","fixed"
19554,"Paid","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Paid","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Paid","fixed"
19554,"Paid","fixed"
19554,"Paid","fixed"
19554,"Paid","fixed"
19554,"Organic","fixed"
19554,"Paid","fixed"
19554,"Paid","fixed"
19554,"Paid","fixed"
19554,"Paid","fixed"
19554,"Paid","fixed"
19554,"Paid","fixed"
19554,"Paid","fixed"
19554,"Paid","fixed"
19554,"Paid","fixed"
19554,"Paid","fixed"
19554,"Paid","fixed"
19554,"Paid","fixed"
19554,"Paid","fixed"
19554,"Paid","fixed"
19554,"Paid","fixed"
19554,"Paid","fixed"
19554,"Paid","fixed"
19554,"Paid","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Generic search","fixed"
19554,"Generic search","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19554,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
19556,"Paid","fixed"
19556,"Organic","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Organic","fixed"
19556,"Paid","fixed"
19556,"Organic","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Paid","fixed"
19556,"Organic","fixed"
19556,"Paid","fixed"
19556,"Organic","fixed"
19556,"Organic","fixed"
